user_id,posted,item_id,review,sentiment_score,item_name
EXC-2_Stroke,"Posted May 15, 2015.",4000.0,HOURS AND HOURS OF FUN FOR EVERYONE,0.5106,Garry's Mod
76561198101738657,Posted June 15.,4000.0,It's good.,0.4404,Garry's Mod
fktm0903,"Posted December 25, 2013.",550.0,굳굳 안하면 안하는 거지 뭐,0.0,Left 4 Dead 2
76561198082863762,"Posted August 8, 2014.",304930.0,非常好玩的一款游戏因为还是测试版本所以有一些bug建议野外能刷点斧头什么的,0.0,Unturned
BovJohn,"Posted January 28, 2014.",4000.0,"Garys Mod Is Really Good, Try Prop Hunt Or TTT (Trouble In Tererist Town)Soz For Bad Spelling :/",-0.4033,Garry's Mod
76561198059388924,Posted April 2.,4000.0,"muy bueno, divertido, te hechas unas risas",0.0,Garry's Mod
LTHW,"Posted March 6, 2015.",4000.0,Is k.,0.0,Garry's Mod
pf12351,"Posted December 27, 2011.",4000.0,Get this game and spawn 100000 explosive !!!!!!!! with 100000 lags YAY,0.586,Garry's Mod
AncestorSiezzz,"Posted September 29, 2014.",4000.0,This game is a must have. I got it a few years ago and still play it.... I have played it for more than 650 hours now and it never gets old. You can subscribe to items to mix up the game and make it intresting! It's a must!!,0.6884,Garry's Mod
GaffyAreAwesome,"Posted January 23, 2014.",4000.0,HAH funny,0.4404,Garry's Mod
mizi,"Posted May 23, 2015.",10.0,og cs is god,0.2732,Counter-Strike
Pink_Gib,"Posted May 13, 2014.",105600.0,-Amazing game -Constant added content-Very addictive-Fun as monkey balls- Hundreds of hours of gameplay9.8/10 In my top 5,0.6808,Terraria
BESTPERSON,"Posted March 6, 2015.",4000.0,Delicious... :D,0.6166,Garry's Mod
76561198063966018,"Posted July 20, 2014.",4000.0,this is cooked,0.0,Garry's Mod
76561198053781096,"Posted January 4, 2015.",4000.0,"Absolutly amazing. Awesome value even when not on sale. Limitless content with a live and active community, Definetly get",0.9186,Garry's Mod
76561198084519825,"Posted March 26, 2014.",4000.0,you can kill gman 10/10,-0.6908,Garry's Mod
76561198094665607,Posted July 18.,4000.0,:),0.4588,Garry's Mod
Keysie157,"Posted January 5, 2014.",4000.0,it has games within the games that has games inside them its amazing gameception,0.5859,Garry's Mod
76561198102469448,"Posted May 28, 2014.",4000.0,its a fun game,0.5106,Garry's Mod
76561198076072214,"Posted March 28, 2014.",4000.0,"play offline for endless possiblilitiesplay online to play a wide selection of game modesthe choice is yours, my friend but make sure you have enough rupees",0.7351,Garry's Mod
76561198097450390,"Posted December 6, 2015.",4000.0,11/10,0.0,Garry's Mod
SpiritOfDeath2,"Posted June 7, 2015.",4000.0,"Can i recommend Gmod as a game?The answer to that is no, i can not.I cant even say its good by itself. Then there is the steam workshop, and the addons for Gmod. Can i still recommend these as a game? Again, I cant say that these addons are a game, besides the countless addon ""gamemode"" types that are abundant on youtube. I will instead call it a toybox. A world where you can create your own fun, if you have a creative enough mind. I once made a map where you would need to run through a city, where nearly 100 invincible, instant killing, super fast blue creatures were trying to kill you, to get to a tardis to escape, not only from those creatures, but also now some gunships closing onto the tardis. The safe place was a part of the skybox for that map, where you had a jukebox and pets to keep you company. If you are wondering who were the creatures, and what were the pets, the creatures were deadly, and have a named to be feared. They were known as the ""Sanics"" (no that is not a mispelling) and i had various eeveeloutions as pets (pokemon). This is one of the scenarios you can create with the mods avaible on the workshop. A few more that are fun are building space empires, selling and buying spaceships, going to a cinema in order to watch youtube videos, survive a zombie onslaught, create NPC wars, Spawn in a powerful NPC and attempt to kill it (my favourite being the guardian from Doom 3). This game is not good by itself. The mods are not good by themselves. It is what you make of them and how you use them is what makes this game good.",0.9295,Garry's Mod
Damnniggaz,"Posted December 19, 2013.",4000.0,la raja,0.0,Garry's Mod
76561198096750939,"Posted October 20, 2015.",4000.0,"Great Game, lots of game modes to play",0.7579,Garry's Mod
7656119815549OO43,"Posted January 5, 2014.",4000.0,BEST GAME THAT WAS EVER ****ING MADE,0.6369,Garry's Mod
Yuriss,"Posted December 4, 2013.",4000.0,เกมส์หนุกๆซื้อเถอะ,0.0,Garry's Mod
LTHW,"Posted March 6, 2015.",4000.0,Is k.,0.0,Garry's Mod
LeEddie,"Posted June 21, 2014.",4000.0,Got me wet m8,0.34,Garry's Mod
woworchunter242,"Posted March 11, 2013.",4000.0,This game is amazing. Worth every cent.10/10,0.6908,Garry's Mod
RILEYinAUS,"Posted September 21, 2015.",240.0,"9/11 Would plant bomb againTHIS KID BUNNYHOPPING ALL THE WAY THROUGH IVY, OUT MIDDLE AND THROUGH OUR CONNECTOR LIKE A SPEED DEMOND",0.0085,Counter-Strike: Source
Lonneycorn,"Posted March 7, 2014.",4000.0,A game where you can shoot you freinds with a nyan cat gun is brilliant a must have for every one,0.0,Garry's Mod
Bigzy,"Posted September 1, 2014.",10.0,First online shooter I played,0.34,Counter-Strike
76561198064975700,"Posted June 22, 2013.",4000.0,"Garry did a good job! Good on you Garry, hope wou keep making good mods! :|",0.8953,Garry's Mod
76561198062396491,"Posted December 12, 2013.",105600.0,"A great game to play with some intense moments like fighting a boss or forced to fight for your life in a cave or dungeon. Also a great game to play whilst waiting for another game to download. When you are playing with your friends it's funny to watch the chat when your friend is being swarmed by Demon Eyes or Zombies. I definently reccomend this game for anyone to comes by it, heck, it can even run on your Grandma's PC.",0.9565,Terraria
HOLDUPPPPP,"Posted January 7, 2014.",4000.0,Simplesmente ÉPICO,0.0,Garry's Mod
76561198074476548,"Posted February 22, 2014.",4000.0,very fun,0.5563,Garry's Mod
ThereSheBlows,"Posted October 3, 2014.",4000.0,This is truly awesome! It makes it so easy to create your own brand of gameplay!,0.9286,Garry's Mod
DivinationGamingAU,"Posted December 22, 2013.",4000.0,"This game is really cheap for such a good game , it looks random with what you can do , but some things you can do are awesome or hillarious , to making your own custom car using tables and making a train into a shuttle. I really recommend you get this game , its $5 , how cheap is that !",0.9115,Garry's Mod
dontplayinpipesanddrains,"Posted March 23, 2015.",4000.0,"three words, NYAN CAT GUN",-0.4824,Garry's Mod
MatLyGames,"Posted September 12, 2014.",4000.0,"Este juego me parece muy bueno pero aun mas los TTT pero lo que me disgusta es que tarda bastante en descargar los mod (Zombies , TTT , etc)",0.0,Garry's Mod
tuckismad,"Posted December 15, 2012.",4000.0,"Pure Awesomeness, This Game Brings Out Your Creative Side And Your Destructive Side!",-0.3382,Garry's Mod
chewyi,"Posted December 17, 2014.",10.0,better than csgo,0.4404,Counter-Strike
76561198169873333,Posted April 18.,4000.0,Great Game - Ruined my life :D JK JK,0.8833,Garry's Mod
76561198089170427,"Posted December 2, 2013.",4000.0,"this game is awesome,you guys should buy this game,there are a few of gamemodes,such as hunger games,ttt(Trouble In Terrorist Town)",-0.7717,Garry's Mod
EverythingSpot,"Posted January 25, 2014.",4000.0,♥♥♥♥♥ good,0.4404,Garry's Mod
Feel_Good_Inc,"Posted December 21, 2014.",4000.0,"This game is highly recommended for antisocial rats, and social kings.you can sit in a sandbox game alone for hours on end and not get bored, or you can play one of the multitudes of gamemodes such as trouble in terrorist town (TTT) if you want to have a ♥♥♥♥♥♥♥♥ of fun, get this game :)",0.3626,Garry's Mod
225544,"Posted July 18, 2013.",4000.0,"How have i not yet recommended this, GET IT",-0.1511,Garry's Mod
darrylcheng,"Posted January 3, 2015.",4000.0,Maybe I need to find some time and actually play the game.,0.34,Garry's Mod
TheIonForge,"Posted March 14, 2014.",4000.0,"This game is completly random. Want to make a bathtub in to a rocket? You can do it in garry's mod. Want to turn a toilet into a car. Go ahead. In garry's mod you can be as creative,random and silly as you want.",0.25,Garry's Mod
76561198066636734,"Posted June 10, 2015.",4000.0,is such a good game,0.4404,Garry's Mod
76561198045431856,"Posted February 27, 2015.",4000.0,:) :) :) :) :) 9/10 would mod again,0.9325,Garry's Mod
Norf_Norf,"Posted February 9, 2013.",4000.0,"This game is good so here is a pancake recipe Ingredients:1 3/4 cup milk2 eggs1 teaspoon vanilla essence2 cups self-raising flour1/3 cup caster sugarSelect all ingredientsSteps:Step 1Whisk milk, eggs and vanilla together in a jug. Sift flour into a large bowl. Stir in sugar. Make a well in the centre. Add milk mixture. Whisk until just combined.Step 2Heat a large non-stick frying pan over medium heat. Spray with cooking oil. Using 1/4 cup mixture per pancake, cook 2 pancakes for 2 minutes or until bubbles appear on surface. Turn and cook for a further 1-2 minutes or until cooked through. Transfer to a plate. Cover loosely with foil to keep warm. Repeat with remaining mixture, spraying pan with cooking oil between batches.",0.7269,Garry's Mod
76561198080841633,"Posted September 6, 2014.",730.0,c.s é c.s neh n precisa de falar mais nada,0.0,Counter-Strike: Global Offensive
Sauropod,Posted April 11.,4000.0,This is the Best Game i Ever Played in my Life! :D10/10,0.784,Garry's Mod
ZeikoJoestar,"Posted August 3, 2014.",4000.0,Best game ever 10/10,0.6369,Garry's Mod
batmun1989,"Posted June 4, 2013.",4000.0,It's a fun game along with its mechanic's the physic's to break at times but it becomes comedy.,0.6597,Garry's Mod
76561198079493299,"Posted February 27, 2015.",4000.0,I killed a guy with a baby  10/10,-0.6705,Garry's Mod
76561198082095798,"Posted April 22, 2015.",550.0,Sliced my ♥♥♥♥ while playin 10/10,0.0,Left 4 Dead 2
76561198131937518,"Posted May 20, 2014.",240.0,it is si fun,0.5106,Counter-Strike: Source
76561198064967320,Posted July 27.,4000.0,Why isnt there a number two yet? Or just the same thing with the new engine? help.Good game worth the 2 bucks i paid for it.,0.2589,Garry's Mod
76561198049343162,"Posted September 3, 2015.",730.0,9/11 rated by IGN,0.0,Counter-Strike: Global Offensive
AndyIzNogud,"Posted December 16, 2014.",4000.0,its a very good game its worth it,0.624,Garry's Mod
DefMind,Posted September 14.,500.0,Best Game,0.6369,Left 4 Dead
76561198050962270,"Posted May 11, 2014.",105600.0,The crafting system is incredible the design is incredible this entire game is incredible probably the best 2d game I have ever played.,0.765,Terraria
marcusd101,"Posted September 26, 2015.",4000.0,10/10 would bang,0.0,Garry's Mod
TehMLGPanda,"Posted November 29, 2013.",4000.0,This is an amazing. Play this for a day and you'll know what i'm talking about,0.7351,Garry's Mod
76561198094831229,"Posted May 3, 2014.",4000.0,gmod is the game ihave been playing for a while and i love it (say it in the way they sing the ♥♥♥♥ song first let me take a selfie thats the song),0.7184,Garry's Mod
ITCGaming101,Posted March 1.,4000.0,"One of my second favourite steam games! it The Addons that they have in the steam workshop are really great, even the maps, player models, etc. been playing this game since 2014 when i got my steam account, and bought this game which was my first ever game on PC!",0.7768,Garry's Mod
